NumLayers,ParamLayers,HiddenActivation,OutputActivation,Optimizer,Loss,TotalParams,BestEpoch,BestScore
0,(),linear,linear,SGD,mae,14,100,-0.1702
0,(),linear,linear,SGD,mse,14,100,0.6321
0,(),linear,linear,SGD,mape,14,100,0.2162
0,(),linear,linear,RMSprop,mae,14,100,-2.602
0,(),linear,linear,RMSprop,mse,14,100,-2.6139
0,(),linear,linear,RMSprop,mape,14,100,-2.6292
0,(),linear,linear,adam,mae,14,100,-2.6633
0,(),linear,linear,adam,mape,14,100,-2.7495
0,(),linear,relu,SGD,mape,14,100,0.2162
0,(),linear,relu,RMSprop,mae,14,100,-2.602
0,(),linear,relu,RMSprop,mse,14,100,-2.6139
0,(),linear,relu,RMSprop,mape,14,100,-2.6292
0,(),linear,relu,adam,mae,14,100,-2.6633
0,(),linear,relu,adam,mape,14,100,-2.7495
0,(),linear,elu,SGD,mae,14,100,-0.1702
0,(),linear,elu,SGD,mse,14,100,0.6321
0,(),linear,elu,SGD,mape,14,100,0.2162
0,(),linear,elu,RMSprop,mae,14,100,-2.602
0,(),linear,elu,RMSprop,mse,14,100,-2.6139
0,(),linear,elu,RMSprop,mape,14,100,-2.6292
0,(),linear,elu,adam,mae,14,100,-2.6633
0,(),relu,linear,SGD,mae,14,100,-0.1702
0,(),relu,linear,SGD,mse,14,100,0.6321
0,(),relu,linear,SGD,mape,14,100,0.2162
0,(),relu,linear,RMSprop,mae,14,100,-2.602
0,(),relu,linear,RMSprop,mse,14,100,-2.6139
0,(),relu,linear,RMSprop,mape,14,100,-2.6292
0,(),relu,linear,adam,mse,14,100,-2.7942
0,(),relu,linear,adam,mape,14,100,-2.7495
0,(),relu,relu,SGD,mse,14,100,0.6321
0,(),relu,relu,RMSprop,mae,14,100,-2.602
0,(),relu,relu,RMSprop,mse,14,100,-2.6139
0,(),relu,relu,RMSprop,mape,14,100,-2.6292
0,(),relu,relu,adam,mae,14,100,-2.6633
0,(),relu,relu,adam,mape,14,100,-2.7495
0,(),relu,elu,SGD,mse,14,100,0.6321
0,(),relu,elu,SGD,mape,14,100,0.2162
0,(),relu,elu,adam,mae,14,100,-2.6633
0,(),relu,elu,adam,mse,14,100,-2.7942
0,(),relu,elu,adam,mape,14,100,-2.7495
0,(),elu,linear,SGD,mse,14,100,0.6321
0,(),elu,linear,SGD,mape,14,100,0.2162
0,(),elu,linear,RMSprop,mae,14,100,-2.602
0,(),elu,linear,RMSprop,mse,14,100,-2.6139
0,(),elu,linear,RMSprop,mape,14,100,-2.6292
0,(),elu,linear,adam,mae,14,100,-2.6633
0,(),elu,relu,SGD,mae,14,100,-0.1702
0,(),elu,relu,SGD,mse,14,100,0.6321
0,(),elu,relu,SGD,mape,14,100,0.2162
0,(),elu,relu,RMSprop,mae,14,100,-2.602
0,(),elu,relu,RMSprop,mse,14,100,-2.6139
0,(),elu,relu,RMSprop,mape,14,100,-2.6292
0,(),elu,relu,adam,mae,14,100,-2.6633
0,(),elu,relu,adam,mse,14,100,-2.7942
0,(),elu,relu,adam,mape,14,100,-2.7495
0,(),elu,elu,SGD,mae,14,100,-0.1702
0,(),elu,elu,SGD,mape,14,100,0.2162
0,(),elu,elu,RMSprop,mape,14,100,-2.6292
0,(),elu,elu,adam,mae,14,100,-2.6633
0,(),elu,elu,adam,mse,14,100,-2.7942
0,(),elu,elu,adam,mape,14,100,-2.7495
1,"(16,)",linear,relu,RMSprop,mse,241,100,0.488
1,"(16,)",relu,linear,SGD,mae,241,100,0.6259
1,"(16,)",relu,relu,SGD,mae,241,100,0.6274
1,"(16,)",relu,relu,SGD,mse,241,96,0.8948
1,"(16,)",relu,relu,adam,mse,241,100,0.2448
1,"(16,)",relu,elu,adam,mae,241,100,0.2529
1,"(16,)",elu,linear,SGD,mae,241,94,0.6112
1,"(16,)",elu,linear,SGD,mse,241,95,0.8848
1,"(16,)",elu,linear,RMSprop,mse,241,100,0.3045
1,"(16,)",elu,linear,adam,mape,241,100,0.2142
1,"(16,)",elu,relu,SGD,mae,241,94,0.6112
1,"(16,)",elu,relu,SGD,mse,241,95,0.8848
1,"(16,)",elu,relu,RMSprop,mae,241,100,0.2556
1,"(16,)",elu,elu,adam,mae,241,100,0.2776
1,"(32,)",linear,linear,RMSprop,mape,481,100,0.3814
1,"(32,)",linear,relu,SGD,mse,481,1,-5.7439
1,"(32,)",linear,relu,RMSprop,mae,481,1,-5.7439
1,"(32,)",linear,relu,adam,mae,481,1,-5.7439
1,"(32,)",linear,relu,adam,mape,481,1,-5.7439
1,"(32,)",linear,elu,SGD,mae,481,94,0.623
1,"(32,)",linear,elu,RMSprop,mape,481,100,0.3825
1,"(32,)",linear,elu,adam,mape,481,100,0.3482
1,"(32,)",relu,linear,SGD,mse,481,94,0.8984
1,"(32,)",relu,relu,adam,mae,481,1,-5.7439
1,"(32,)",relu,elu,SGD,mae,481,100,0.6236
1,"(32,)",relu,elu,RMSprop,mape,481,100,0.2917
1,"(32,)",relu,elu,adam,mse,481,100,0.4446
1,"(32,)",elu,relu,SGD,mape,481,1,-5.7439
1,"(32,)",elu,relu,RMSprop,mape,481,1,-5.7439
1,"(64,)",linear,linear,SGD,mae,961,94,0.6328
1,"(64,)",linear,linear,adam,mse,961,100,0.5881
1,"(64,)",linear,relu,RMSprop,mae,961,100,0.6561
1,"(64,)",linear,relu,adam,mape,961,100,0.4975
1,"(64,)",linear,elu,SGD,mae,961,94,0.6339
1,"(64,)",linear,elu,RMSprop,mape,961,94,0.5258
1,"(64,)",linear,elu,adam,mape,961,100,0.4935
1,"(64,)",relu,elu,RMSprop,mape,961,99,0.4433
1,"(64,)",relu,elu,adam,mae,961,100,0.5985
1,"(64,)",elu,linear,SGD,mse,961,95,0.8717
1,"(64,)",elu,linear,RMSprop,mape,961,94,0.4402
1,"(64,)",elu,linear,adam,mse,961,100,0.5124
1,"(64,)",elu,linear,adam,mape,961,100,0.419
1,"(64,)",elu,relu,SGD,mae,961,100,0.6071
1,"(64,)",elu,relu,RMSprop,mape,961,94,0.4411
1,"(64,)",elu,relu,adam,mae,961,100,0.5357
1,"(64,)",elu,elu,RMSprop,mape,961,94,0.4391
1,"(128,)",linear,linear,RMSprop,mae,1921,94,0.7573
1,"(128,)",linear,relu,SGD,mae,1921,94,0.6514
1,"(128,)",linear,relu,RMSprop,mae,1921,94,0.7615
1,"(128,)",linear,relu,adam,mae,1921,99,0.7489
1,"(128,)",linear,elu,RMSprop,mae,1921,94,0.7611
1,"(128,)",linear,elu,RMSprop,mse,1921,100,0.7879
1,"(128,)",linear,elu,adam,mape,1921,97,0.6394
1,"(128,)",relu,relu,SGD,mae,1921,94,0.6558
1,"(128,)",relu,relu,RMSprop,mae,1921,99,0.7131
1,"(128,)",relu,elu,RMSprop,mae,1921,99,0.7115
1,"(128,)",relu,elu,RMSprop,mse,1921,100,0.7795
1,"(128,)",relu,elu,adam,mse,1921,100,0.7375
1,"(128,)",relu,elu,adam,mape,1921,99,0.6519
1,"(128,)",elu,linear,SGD,mae,1921,94,0.6323
1,"(128,)",elu,linear,SGD,mse,1921,95,0.854
1,"(128,)",elu,linear,RMSprop,mse,1921,100,0.7733
1,"(128,)",elu,linear,RMSprop,mape,1921,94,0.619
1,"(128,)",elu,relu,SGD,mae,1921,94,0.6326
1,"(128,)",elu,relu,SGD,mape,1921,88,0.7176
1,"(128,)",elu,elu,SGD,mse,1921,95,0.8537
1,"(128,)",elu,elu,adam,mse,1921,100,0.6807
1,"(256,)",linear,linear,RMSprop,mae,3841,94,0.7758
1,"(256,)",linear,linear,RMSprop,mape,3841,94,0.714
1,"(256,)",linear,relu,SGD,mse,3841,35,0.7903
1,"(256,)",linear,elu,adam,mape,3841,97,0.7053
1,"(256,)",relu,linear,SGD,mae,3841,94,0.6519
1,"(256,)",relu,linear,SGD,mse,3841,96,0.9046
1,"(256,)",relu,linear,adam,mae,3841,97,0.7728
1,"(256,)",relu,relu,SGD,mape,3841,94,0.7875
1,"(256,)",relu,relu,adam,mse,3841,99,0.7812
1,"(256,)",relu,elu,SGD,mae,3841,94,0.6512
1,"(256,)",relu,elu,RMSprop,mae,3841,94,0.7733
1,"(256,)",relu,elu,RMSprop,mape,3841,94,0.7037
1,"(256,)",relu,elu,adam,mape,3841,99,0.7088
1,"(256,)",elu,linear,SGD,mse,3841,95,0.8453
1,"(256,)",elu,linear,RMSprop,mae,3841,94,0.7633
1,"(256,)",elu,relu,SGD,mae,3841,94,0.6336
1,"(256,)",elu,relu,SGD,mse,3841,95,0.8434
1,"(256,)",elu,relu,adam,mae,3841,97,0.7644
1,"(256,)",elu,relu,adam,mse,3841,100,0.7677
1,"(256,)",elu,elu,SGD,mape,3841,86,0.7076
2,"(16, 16)",linear,relu,RMSprop,mae,513,94,0.7046
2,"(16, 16)",relu,linear,SGD,mae,513,95,0.8223
2,"(16, 16)",relu,linear,adam,mae,513,100,0.7337
2,"(16, 16)",relu,relu,SGD,mae,513,92,0.8233
2,"(16, 16)",relu,elu,SGD,mae,513,95,0.8219
2,"(16, 16)",elu,linear,SGD,mape,513,100,0.8009
2,"(16, 16)",elu,relu,adam,mse,513,100,0.5642
2,"(16, 32)",linear,linear,adam,mape,801,99,0.6876
2,"(16, 32)",linear,relu,SGD,mse,801,1,-5.7439
2,"(16, 32)",relu,linear,adam,mse,801,100,0.7104
2,"(16, 32)",relu,elu,SGD,mse,801,94,0.9009
2,"(16, 32)",elu,linear,SGD,mse,801,79,0.8913
2,"(16, 32)",elu,linear,adam,mse,801,100,0.7256
2,"(16, 32)",elu,relu,adam,mae,801,99,0.729
2,"(16, 32)",elu,elu,SGD,mse,801,79,0.8914
2,"(16, 64)",linear,linear,RMSprop,mae,1377,94,0.775
2,"(16, 64)",relu,linear,adam,mape,1377,97,0.7407
2,"(16, 64)",relu,elu,RMSprop,mape,1377,94,0.6736
2,"(16, 64)",relu,elu,adam,mse,1377,99,0.8417
2,"(16, 64)",relu,elu,adam,mape,1377,97,0.7401
2,"(16, 64)",elu,relu,SGD,mae,1377,94,0.7938
2,"(16, 128)",relu,linear,adam,mae,2529,100,0.8279
2,"(16, 128)",relu,linear,adam,mape,2529,96,0.7709
2,"(16, 128)",relu,relu,SGD,mae,2529,94,0.8193
2,"(16, 128)",relu,elu,SGD,mape,2529,95,0.8142
2,"(16, 128)",relu,elu,adam,mape,2529,99,0.7734
2,"(16, 128)",elu,relu,RMSprop,mae,2529,94,0.7209
2,"(16, 256)",linear,linear,adam,mse,4833,98,0.7976
2,"(16, 256)",relu,linear,RMSprop,mape,4833,94,0.79
2,"(16, 256)",relu,elu,SGD,mse,4833,92,0.8703
2,"(16, 256)",relu,elu,SGD,mape,4833,98,0.8358
2,"(16, 256)",relu,elu,adam,mae,4833,98,0.8496
2,"(16, 256)",elu,relu,adam,mape,4833,97,0.6862
2,"(32, 32)",linear,linear,SGD,mae,1537,88,0.7759
2,"(32, 32)",linear,linear,RMSprop,mae,1537,94,0.7784
2,"(32, 32)",relu,linear,RMSprop,mape,1537,94,0.7335
2,"(32, 32)",relu,relu,adam,mse,1537,100,0.839
2,"(32, 32)",relu,elu,adam,mse,1537,100,0.8368
2,"(32, 32)",elu,linear,SGD,mape,1537,100,0.821
2,"(32, 32)",elu,relu,RMSprop,mape,1537,94,0.6113
2,"(32, 64)",linear,linear,RMSprop,mse,2625,100,0.7855
2,"(32, 64)",linear,linear,adam,mse,2625,98,0.7771
2,"(32, 64)",linear,elu,RMSprop,mae,2625,94,0.7779
2,"(32, 64)",relu,linear,adam,mae,2625,96,0.8309
2,"(32, 64)",relu,relu,RMSprop,mae,2625,94,0.8223
2,"(32, 64)",relu,relu,adam,mae,2625,99,0.8315
2,"(32, 64)",relu,elu,RMSprop,mape,2625,94,0.7651
2,"(32, 64)",relu,elu,adam,mae,2625,96,0.8308
2,"(32, 64)",elu,elu,RMSprop,mse,2625,100,0.7844
2,"(32, 64)",elu,elu,adam,mape,2625,97,0.6796
2,"(32, 128)",linear,relu,SGD,mae,4801,85,0.7812
2,"(32, 128)",relu,linear,RMSprop,mae,4801,94,0.827
2,"(32, 128)",relu,relu,adam,mse,4801,100,0.8739
2,"(32, 128)",elu,relu,SGD,mse,4801,93,0.897
2,"(32, 128)",elu,elu,SGD,mape,4801,88,0.7864
2,"(32, 128)",elu,elu,RMSprop,mae,4801,94,0.7685
2,"(32, 256)",linear,linear,SGD,mae,9153,94,0.7791
2,"(32, 256)",linear,linear,RMSprop,mse,9153,92,0.796
2,"(32, 256)",linear,relu,RMSprop,mape,9153,94,0.7426
2,"(32, 256)",linear,elu,SGD,mae,9153,94,0.7839
2,"(32, 256)",elu,linear,adam,mape,9153,86,0.7062
2,"(32, 256)",elu,elu,RMSprop,mse,9153,95,0.7969
2,"(64, 64)",relu,relu,SGD,mae,5121,100,0.8339
2,"(64, 64)",relu,relu,RMSprop,mse,5121,100,0.87
2,"(64, 64)",elu,linear,SGD,mae,5121,100,0.7854
2,"(64, 128)",linear,relu,SGD,mse,9345,1,-5.7439
2,"(64, 128)",linear,relu,adam,mae,9345,55,0.7915
2,"(64, 128)",relu,linear,SGD,mape,9345,98,0.874
2,"(64, 128)",relu,linear,adam,mse,9345,100,0.8911
2,"(64, 128)",elu,linear,RMSprop,mse,9345,100,0.8154
2,"(64, 256)",linear,linear,SGD,mae,17793,94,0.7827
2,"(64, 256)",linear,linear,adam,mse,17793,85,0.797
2,"(64, 256)",linear,elu,SGD,mape,17793,94,0.7009
2,"(64, 256)",linear,elu,adam,mae,17793,64,0.7924
2,"(64, 256)",relu,linear,RMSprop,mape,17793,94,0.8148
2,"(64, 256)",relu,linear,adam,mse,17793,98,0.8934
2,"(128, 128)",linear,linear,adam,mse,18433,85,0.7963
2,"(128, 128)",relu,linear,RMSprop,mape,18433,94,0.8264
2,"(128, 128)",relu,elu,SGD,mae,18433,95,0.8477
2,"(128, 128)",relu,elu,SGD,mape,18433,98,0.8753
2,"(128, 128)",relu,elu,RMSprop,mse,18433,99,0.8914
2,"(128, 128)",elu,linear,SGD,mse,18433,93,0.8997
2,"(128, 128)",elu,linear,adam,mae,18433,99,0.832
2,"(128, 128)",elu,relu,RMSprop,mape,18433,1,-5.7439
2,"(128, 128)",elu,relu,adam,mae,18433,1,-5.7439
2,"(128, 128)",elu,elu,SGD,mae,18433,94,0.785
2,"(128, 128)",elu,elu,SGD,mape,18433,100,0.7824
2,"(128, 256)",linear,linear,SGD,mape,35073,74,0.6888
2,"(128, 256)",relu,linear,RMSprop,mse,35073,99,0.9022
2,"(128, 256)",relu,relu,RMSprop,mape,35073,99,0.8471
2,"(128, 256)",relu,elu,RMSprop,mse,35073,99,0.9022
2,"(128, 256)",elu,linear,SGD,mae,35073,94,0.7841
2,"(256, 256)",linear,relu,RMSprop,mse,69633,47,0.8014
2,"(256, 256)",relu,linear,SGD,mse,69633,78,0.9067
2,"(256, 256)",relu,relu,SGD,mae,69633,100,0.8416
2,"(256, 256)",relu,elu,SGD,mse,69633,86,0.9074
2,"(256, 256)",elu,linear,adam,mae,69633,99,0.8502
2,"(256, 256)",elu,relu,SGD,mae,69633,94,0.7774
2,"(256, 256)",elu,relu,adam,mape,69633,94,0.7924
3,"(16, 16, 16)",linear,relu,adam,mse,785,100,0.795
3,"(16, 16, 16)",relu,linear,RMSprop,mae,785,94,0.8073
3,"(16, 16, 16)",relu,linear,RMSprop,mape,785,94,0.7384
3,"(16, 16, 16)",relu,relu,RMSprop,mape,785,94,0.7367
3,"(16, 16, 16)",relu,relu,adam,mse,785,99,0.8323
3,"(16, 16, 32)",relu,linear,SGD,mse,1073,2,0.1931
3,"(16, 16, 32)",relu,elu,SGD,mape,1073,81,0.8364
3,"(16, 16, 32)",elu,linear,RMSprop,mse,1073,100,0.7674
3,"(16, 16, 32)",elu,relu,SGD,mse,1073,1,-5.7439
3,"(16, 16, 32)",elu,relu,RMSprop,mae,1073,1,-5.7439
3,"(16, 16, 64)",linear,linear,adam,mape,1649,67,0.7186
3,"(16, 16, 256)",linear,elu,SGD,mae,5105,94,0.7783
3,"(16, 16, 256)",relu,relu,RMSprop,mae,5105,1,-5.7439
3,"(16, 16, 256)",relu,elu,RMSprop,mape,5105,86,0.7892
3,"(16, 32, 32)",relu,relu,SGD,mape,1857,88,0.8621
3,"(16, 32, 32)",elu,elu,SGD,mae,1857,100,0.8137
3,"(16, 32, 32)",elu,elu,RMSprop,mse,1857,100,0.8113
3,"(16, 32, 64)",linear,relu,SGD,mae,2945,95,0.7782
3,"(16, 32, 64)",elu,relu,RMSprop,mae,2945,94,0.7732
3,"(16, 32, 128)",linear,linear,SGD,mae,5121,94,0.7733
3,"(16, 32, 128)",linear,linear,SGD,mse,5121,1,
3,"(16, 32, 128)",linear,elu,adam,mse,5121,98,0.7972
3,"(16, 32, 128)",relu,relu,RMSprop,mae,5121,1,-5.7439
3,"(16, 32, 256)",linear,relu,adam,mape,9473,64,0.7285
3,"(16, 32, 256)",relu,elu,RMSprop,mse,9473,99,0.8874
3,"(16, 32, 256)",elu,elu,adam,mape,9473,93,0.7532
3,"(16, 64, 64)",elu,elu,SGD,mape,5537,88,0.862
3,"(16, 64, 128)",relu,linear,SGD,mse,9761,1,-4540.7051
3,"(16, 64, 128)",elu,elu,adam,mae,9761,99,0.8196
3,"(16, 64, 256)",linear,linear,SGD,mse,18209,1,
3,"(16, 64, 256)",linear,linear,RMSprop,mape,18209,74,0.7358
3,"(16, 64, 256)",linear,relu,RMSprop,mse,18209,95,0.8009
3,"(16, 64, 256)",linear,relu,RMSprop,mape,18209,74,0.7446
3,"(16, 64, 256)",relu,elu,SGD,mse,18209,1,-0.4531
3,"(16, 128, 128)",linear,linear,RMSprop,mae,19041,94,0.791
3,"(16, 128, 128)",linear,relu,adam,mae,19041,64,0.791
3,"(16, 128, 128)",linear,elu,RMSprop,mape,19041,94,0.7462
3,"(16, 128, 128)",linear,elu,adam,mape,19041,34,0.7344
3,"(16, 128, 128)",relu,relu,RMSprop,mse,19041,1,-5.7439
3,"(16, 128, 128)",elu,elu,RMSprop,mae,19041,94,0.7944
3,"(16, 128, 256)",relu,linear,adam,mae,35681,96,0.8705
3,"(16, 128, 256)",relu,relu,adam,mse,35681,100,0.9071
3,"(16, 128, 256)",elu,linear,SGD,mse,35681,77,0.9014
3,"(16, 128, 256)",elu,relu,SGD,mape,35681,82,0.8173
3,"(16, 256, 256)",relu,linear,SGD,mae,70625,95,0.8486
3,"(32, 32, 32)",linear,linear,RMSprop,mape,2593,94,0.7321
3,"(32, 32, 32)",linear,relu,SGD,mae,2593,82,0.7765
3,"(32, 32, 32)",relu,linear,adam,mape,2593,97,0.7922
3,"(32, 32, 64)",linear,linear,adam,mape,3681,64,0.7296
3,"(32, 32, 64)",linear,relu,SGD,mape,3681,86,0.7156
3,"(32, 32, 64)",relu,elu,adam,mae,3681,99,0.8462
3,"(32, 32, 128)",relu,linear,SGD,mae,5857,100,0.8783
3,"(32, 32, 128)",relu,relu,adam,mse,5857,1,-5.7439
3,"(32, 32, 128)",elu,relu,SGD,mae,5857,1,-5.7439
3,"(32, 32, 128)",elu,relu,RMSprop,mae,5857,1,-5.7439
3,"(32, 32, 256)",elu,linear,SGD,mse,10209,93,0.9039
3,"(32, 32, 256)",elu,linear,adam,mae,10209,95,0.7966
3,"(32, 64, 64)",linear,linear,RMSprop,mse,6785,92,0.795
3,"(32, 64, 64)",linear,linear,adam,mape,6785,64,0.7256
3,"(32, 64, 64)",linear,elu,RMSprop,mae,6785,94,0.7879
3,"(32, 64, 128)",linear,linear,SGD,mse,11009,1,
3,"(32, 64, 128)",elu,linear,RMSprop,mse,11009,95,0.8492
3,"(32, 64, 128)",elu,elu,SGD,mae,11009,100,0.7935
3,"(32, 64, 256)",elu,linear,SGD,mse,19457,1,
3,"(32, 128, 128)",relu,elu,RMSprop,mape,21313,94,0.8178
3,"(32, 128, 128)",elu,linear,adam,mse,21313,100,0.8629
3,"(32, 128, 256)",relu,linear,RMSprop,mape,37953,100,0.8456
3,"(32, 128, 256)",elu,linear,RMSprop,mae,37953,95,0.8102
3,"(32, 128, 256)",elu,relu,RMSprop,mape,37953,92,0.7457
3,"(32, 256, 256)",relu,relu,adam,mape,74945,94,0.8719
3,"(32, 256, 256)",relu,elu,SGD,mape,74945,88,0.8579
3,"(64, 64, 64)",linear,linear,adam,mae,9281,27,0.7932
3,"(64, 64, 64)",linear,relu,adam,mae,9281,32,0.7935
3,"(64, 64, 64)",relu,relu,adam,mae,9281,1,-5.7439
3,"(64, 64, 64)",elu,elu,RMSprop,mape,9281,94,0.7635
3,"(64, 64, 128)",relu,linear,RMSprop,mae,13505,95,0.8799
3,"(64, 64, 128)",relu,linear,adam,mae,13505,100,0.8951
3,"(64, 64, 128)",relu,elu,RMSprop,mape,13505,94,0.8446
3,"(64, 64, 128)",elu,linear,adam,mape,13505,94,0.7892
3,"(64, 64, 128)",elu,relu,RMSprop,mape,13505,88,0.7541
3,"(64, 64, 256)",linear,elu,RMSprop,mae,21953,26,0.7901
3,"(64, 64, 256)",relu,relu,adam,mape,21953,1,-5.7439
3,"(64, 128, 128)",linear,linear,adam,mape,25857,34,0.7465
3,"(64, 128, 128)",relu,relu,RMSprop,mse,25857,1,-5.7439
3,"(64, 128, 256)",linear,relu,SGD,mae,42497,90,0.7794
3,"(64, 128, 256)",relu,linear,adam,mse,42497,91,0.9169
3,"(64, 128, 256)",elu,relu,adam,mae,42497,95,0.8568
3,"(64, 128, 256)",elu,relu,adam,mape,42497,94,0.8132
3,"(64, 128, 256)",elu,elu,SGD,mae,42497,95,0.782
3,"(64, 256, 256)",relu,relu,adam,mse,83585,94,0.9226
3,"(64, 256, 256)",elu,elu,RMSprop,mape,83585,94,0.7752
3,"(128, 128, 128)",relu,linear,SGD,mse,34945,11,0.3569
3,"(128, 128, 128)",elu,elu,RMSprop,mse,34945,94,0.886
3,"(128, 128, 128)",elu,elu,RMSprop,mape,34945,88,0.7826
3,"(128, 256, 256)",elu,linear,adam,mae,100865,79,0.8642
3,"(128, 256, 256)",elu,linear,adam,mape,100865,74,0.8563
3,"(256, 256, 256)",elu,relu,RMSprop,mse,135425,94,0.9073
3,"(256, 256, 256)",elu,elu,SGD,mape,135425,100,0.8647
4,"(16, 16, 16, 16)",relu,relu,RMSprop,mae,1057,95,0.8441
4,"(16, 16, 16, 32)",linear,linear,RMSprop,mae,1345,94,0.7845
4,"(16, 16, 16, 64)",linear,linear,RMSprop,mape,1921,86,0.7131
4,"(16, 16, 16, 64)",elu,elu,RMSprop,mae,1921,94,0.8203
4,"(16, 16, 16, 128)",relu,relu,adam,mape,3073,94,0.8365
4,"(16, 16, 16, 128)",elu,linear,RMSprop,mape,3073,94,0.7551
4,"(16, 16, 16, 128)",elu,elu,adam,mse,3073,98,0.8537
4,"(16, 16, 32, 32)",elu,elu,SGD,mae,2129,98,0.8356
4,"(16, 16, 32, 64)",linear,elu,SGD,mse,3217,1,-6.2516
4,"(16, 16, 32, 256)",linear,linear,RMSprop,mae,9745,85,0.7877
4,"(16, 16, 32, 256)",relu,linear,adam,mae,9745,99,0.872
4,"(16, 16, 64, 64)",elu,linear,SGD,mae,5809,98,0.8396
4,"(16, 16, 64, 64)",elu,linear,adam,mae,5809,93,0.8254
4,"(16, 16, 64, 64)",elu,linear,adam,mse,5809,100,0.8541
4,"(16, 16, 64, 128)",elu,elu,SGD,mse,10033,1,0.0147
4,"(16, 16, 64, 256)",linear,relu,SGD,mse,18481,1,-5.7439
4,"(16, 16, 64, 256)",relu,relu,RMSprop,mse,18481,96,0.9181
4,"(16, 16, 64, 256)",relu,relu,adam,mae,18481,100,0.8826
4,"(16, 16, 128, 128)",linear,elu,SGD,mse,19313,1,-6.2516
4,"(16, 16, 128, 128)",elu,elu,RMSprop,mae,19313,100,0.8074
4,"(16, 16, 128, 256)",linear,elu,RMSprop,mae,35953,82,0.7872
4,"(16, 16, 128, 256)",relu,elu,SGD,mse,35953,4,0.1087
4,"(16, 16, 128, 256)",relu,elu,adam,mae,35953,99,0.9011
4,"(16, 16, 128, 256)",elu,linear,RMSprop,mae,35953,100,0.8076
4,"(16, 16, 256, 256)",linear,linear,adam,mape,70897,34,0.7404
4,"(16, 32, 32, 32)",linear,relu,adam,mae,2913,1,-5.7439
4,"(16, 32, 32, 32)",elu,linear,adam,mse,2913,98,0.8515
4,"(16, 32, 32, 256)",linear,relu,adam,mse,10529,82,0.8007
4,"(16, 32, 32, 256)",relu,linear,SGD,mape,10529,88,0.867
4,"(16, 32, 64, 128)",linear,relu,adam,mae,11329,86,0.7893
4,"(16, 32, 64, 128)",elu,elu,SGD,mae,11329,100,0.8418
4,"(16, 32, 128, 128)",relu,elu,RMSprop,mae,21633,100,0.8577
4,"(16, 32, 128, 128)",relu,elu,adam,mape,21633,96,0.831
4,"(16, 32, 128, 128)",elu,elu,RMSprop,mae,21633,100,0.8226
4,"(16, 32, 128, 256)",elu,elu,adam,mae,38273,97,0.8542
4,"(16, 32, 256, 256)",linear,elu,SGD,mape,75265,73,0.72
